Unnamed: 0,athlete,sport,log_prob_one_shot,num_athlete_tokens,sport_index,sport_token,prompt,inject_sport_with_golf,inject_sport_without_golf
1195,Amari Cooper,football,-0.07179804,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Amari Cooper plays the sport of",golf,basketball
6358,Rudy Gay,basketball,-0.15949139,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Rudy Gay plays the sport of",football,football
16886,Blake Treinen,baseball,-0.18916707,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Blake Treinen plays the sport of",golf,basketball
14672,Drew Storen,baseball,-0.168422,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Drew Storen plays the sport of",basketball,basketball
12778,Javonte Green,basketball,-0.4260288,4,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Javonte Green plays the sport of",baseball,football
5595,David Lee,basketball,-0.46670604,2,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: David Lee plays the sport of",golf,baseball
5332,Ricky Rubio,basketball,-0.17943324,2,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Ricky Rubio plays the sport of",baseball,football
11266,Marcus Smart,basketball,-0.06571046,2,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Marcus Smart plays the sport of",golf,baseball
6121,Len Bias,basketball,-0.2536837,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Len Bias plays the sport of",football,baseball
5845,Danny Granger,basketball,-0.077266015,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Danny Granger plays the sport of",golf,baseball
274,Mike Vrabel,football,-0.066584565,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Mike Vrabel plays the sport of",basketball,basketball
6559,Tony Wroten,basketball,-0.29124212,4,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Tony Wroten plays the sport of",baseball,football
1236,Adam Gase,football,-0.32897058,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Adam Gase plays the sport of",golf,basketball
1567,Derrick Henry,football,-0.30966166,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Derrick Henry plays the sport of",basketball,basketball
13845,Shaq Buchanan,basketball,-0.44524828,4,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Shaq Buchanan plays the sport of",football,baseball
13221,Jabari Bird,basketball,-0.66008174,4,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Jabari Bird plays the sport of",golf,baseball
10236,Jay Wright,basketball,-0.15490496,2,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Jay Wright plays the sport of",baseball,football
6429,Shane Battier,basketball,-0.03402953,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Shane Battier plays the sport of",baseball,football
515,Mike Shanahan,football,-0.11711969,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Mike Shanahan plays the sport of",basketball,baseball
352,Andre Johnson,football,-0.24054591,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Andre Johnson plays the sport of",basketball,baseball
13156,Marques Bolden,basketball,-0.4159994,4,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Marques Bolden plays the sport of",baseball,football
137,Steve Largent,football,-0.5161768,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Steve Largent plays the sport of",basketball,baseball
12579,Jamar Anthony Diggs,basketball,-0.6677497,5,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Jamar Anthony Diggs plays the sport of",baseball,football
611,Le'Ron McClain,football,-0.20255397,5,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Le'Ron McClain plays the sport of",baseball,baseball
1095,Doug Baldwin,football,-0.4496629,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Doug Baldwin plays the sport of",basketball,baseball
790,Kurt Warner,football,-0.07850201,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Kurt Warner plays the sport of",baseball,basketball
1313,Jabrill Peppers,football,-0.081156924,5,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Jabrill Peppers plays the sport of",baseball,baseball
1163,Lawrence Timmons,football,-0.5087781,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Lawrence Timmons plays the sport of",basketball,basketball
5252,Maurice Stuckey,basketball,-0.48290816,4,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Maurice Stuckey plays the sport of",baseball,baseball
14412,George Brett,baseball,-0.0160225,2,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: George Brett plays the sport of",football,football
14092,Andre Dawson,baseball,-0.545964,2,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Andre Dawson plays the sport of",basketball,football
5609,Brook Lopez,basketball,-0.07065849,2,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Brook Lopez plays the sport of",baseball,baseball
14395,Erick Aybar,baseball,-0.2648956,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Erick Aybar plays the sport of",golf,football
15382,Brandon Crawford,baseball,-0.08832774,2,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Brandon Crawford plays the sport of",basketball,basketball
1629,Dak Prescott,football,-0.04591236,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Dak Prescott plays the sport of",baseball,baseball
204,Tedy Bruschi,football,-0.6293521,5,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Tedy Bruschi plays the sport of",basketball,basketball
47,Drew Brees,football,-0.08413037,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Drew Brees plays the sport of",golf,basketball
14443,Hisashi Iwakuma,baseball,-0.13809523,6,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Hisashi Iwakuma plays the sport of",basketball,basketball
13447,Peyton Aldridge,basketball,-0.1356148,5,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Peyton Aldridge plays the sport of",baseball,football
1539,Cody Kessler,football,-0.20641786,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Cody Kessler plays the sport of",baseball,basketball
1102,Alfonzo Dennard,football,-0.21153575,6,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Alfonzo Dennard plays the sport of",golf,basketball
475,Manti Te'o,football,-0.11082748,5,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Manti Te'o plays the sport of",golf,basketball
6345,Thabo Sefolosha,basketball,-0.07831264,7,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Thabo Sefolosha plays the sport of",golf,baseball
560,LaRon Landry,football,-0.45155853,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: LaRon Landry plays the sport of",baseball,baseball
6502,Wilson Chandler,basketball,-0.542905,2,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Wilson Chandler plays the sport of",golf,baseball
13912,Jalen Williams,basketball,-0.37451923,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Jalen Williams plays the sport of",baseball,baseball
7613,Jordan Crawford,basketball,-0.13799305,2,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Jordan Crawford plays the sport of",golf,football
945,Paul Posluszny,football,-0.25889787,6,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Paul Posluszny plays the sport of",baseball,basketball
6046,Arron Afflalo,basketball,-0.045191135,5,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Arron Afflalo plays the sport of",baseball,baseball
807,Mark Sanchez,football,-0.3298138,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Mark Sanchez plays the sport of",baseball,baseball
12557,Bam Adebayo,basketball,-0.15934236,6,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Bam Adebayo plays the sport of",baseball,baseball
14785,Starlin Castro,baseball,-0.02807914,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Starlin Castro plays the sport of",football,football
1407,Sean McDermott,football,-0.36941373,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Sean McDermott plays the sport of",golf,basketball
17128,Cody Bellinger,baseball,-0.02775883,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Cody Bellinger plays the sport of",football,basketball
6609,Klay Thompson,basketball,-0.06758851,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Klay Thompson plays the sport of",golf,football
734,Larry Fitzgerald,football,-0.13686769,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Larry Fitzgerald plays the sport of",baseball,basketball
12146,Nikola Jokić,basketball,-0.66827995,5,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Nikola Jokić plays the sport of",golf,football
516,Marshawn Lynch,football,-0.03967357,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Marshawn Lynch plays the sport of",basketball,baseball
412,Heath Miller,football,-0.34624174,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Heath Miller plays the sport of",golf,baseball
6180,Will Bynum,basketball,-0.4147155,4,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Will Bynum plays the sport of",football,baseball
1216,Cordarrelle Patterson,football,-0.119637065,5,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Cordarrelle Patterson plays the sport of",golf,basketball
5915,Arvydas Sabonis,basketball,-0.042262528,7,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Arvydas Sabonis plays the sport of",football,football
14248,Kenny Lofton,baseball,-0.26714185,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Kenny Lofton plays the sport of",basketball,football
1791,Lamar Jackson,football,-0.0932956,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Lamar Jackson plays the sport of",baseball,basketball
15743,Chone Figgins,baseball,-0.13518877,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Chone Figgins plays the sport of",basketball,football
12634,Jamal Murray,basketball,-0.07082898,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Jamal Murray plays the sport of",golf,football
12701,Pascal Siakam,basketball,-0.074775286,5,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Pascal Siakam plays the sport of",baseball,baseball
15737,Charlie Morton,baseball,-0.2716465,2,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Charlie Morton plays the sport of",basketball,basketball
14165,Justin Morneau,baseball,-0.35281867,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Justin Morneau plays the sport of",basketball,basketball
529,Steven Jackson,football,-0.32673478,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Steven Jackson plays the sport of",baseball,basketball
114,Brett Favre,football,-0.07725155,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Brett Favre plays the sport of",golf,basketball
6393,Kosta Koufos,basketball,-0.16087398,6,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Kosta Koufos plays the sport of",baseball,baseball
1587,Marcus Peters,football,-0.18172011,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Marcus Peters plays the sport of",golf,basketball
15997,Danny Espinosa,baseball,-0.32451448,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Danny Espinosa plays the sport of",basketball,football
16236,Joe Panik,baseball,-0.09304255,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Joe Panik plays the sport of",golf,football
16874,Aaron Judge,baseball,-0.011277856,2,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Aaron Judge plays the sport of",golf,football
15566,Rubby De La Rosa,baseball,-0.39883965,5,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Rubby De La Rosa plays the sport of",golf,basketball
249,JaMarcus Russell,football,-0.38688228,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: JaMarcus Russell plays the sport of",basketball,basketball
15361,Brett Myers,baseball,-0.2903147,2,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Brett Myers plays the sport of",golf,football
8339,Shabazz Muhammad,basketball,-0.3133948,4,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Shabazz Muhammad plays the sport of",golf,baseball
1790,Chris Carson,football,-0.6271684,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Chris Carson plays the sport of",baseball,basketball
15394,Patrick Corbin,baseball,-0.12476429,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Patrick Corbin plays the sport of",football,basketball
6408,Channing Frye,basketball,-0.42991832,4,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Channing Frye plays the sport of",baseball,baseball
652,Santana Moss,football,-0.17848355,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Santana Moss plays the sport of",basketball,baseball
43,Geno Smith,football,-0.08765964,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Geno Smith plays the sport of",basketball,basketball
874,Junior Seau,football,-0.06708199,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Junior Seau plays the sport of",baseball,basketball
5305,Jannero Pargo,basketball,-0.12797372,5,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Jannero Pargo plays the sport of",football,baseball
1147,Brandon Carr,football,-0.63664204,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Brandon Carr plays the sport of",basketball,baseball
14912,Paul Goldschmidt,baseball,-0.05927016,5,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Paul Goldschmidt plays the sport of",golf,basketball
424,Janoris Jenkins,football,-0.49159718,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Janoris Jenkins plays the sport of",baseball,baseball
6891,Steve Blake,basketball,-0.2739752,2,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Steve Blake plays the sport of",golf,baseball
59,Mark Ingram,football,-0.28250766,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Mark Ingram plays the sport of",golf,baseball
5604,Cappie Pondexter,basketball,-0.10935881,6,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Cappie Pondexter plays the sport of",baseball,football
16691,Danny Salazar,baseball,-0.6676653,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Danny Salazar plays the sport of",golf,football
14401,Darryl Strawberry,baseball,-0.11525176,5,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Darryl Strawberry plays the sport of",football,football
6699,Roy Hibbert,basketball,-0.053127296,4,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Roy Hibbert plays the sport of",golf,football
14769,Jack Hannahan,baseball,-0.21383466,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Jack Hannahan plays the sport of",golf,football
1777,Emmanuel Ogbah,football,-0.6264076,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Emmanuel Ogbah plays the sport of",basketball,baseball
16786,Joc Pederson,baseball,-0.024399118,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Joc Pederson plays the sport of",football,basketball
5853,Linas Kleiza,basketball,-0.41689095,4,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Linas Kleiza plays the sport of",golf,football
11225,CJ McCollum,basketball,-0.084486485,5,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: CJ McCollum plays the sport of",baseball,baseball
487,Jack Del Rio,football,-0.15702929,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Jack Del Rio plays the sport of",baseball,baseball
11786,Montrezl Harrell,basketball,-0.5777479,5,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Montrezl Harrell plays the sport of",golf,baseball
5903,Ben Wallace,basketball,-0.1356402,2,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Ben Wallace plays the sport of",golf,baseball
16490,Rob Refsnyder,baseball,-0.27966556,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Rob Refsnyder plays the sport of",football,football
1594,Ameer Abdullah,football,-0.4292272,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Ameer Abdullah plays the sport of",basketball,basketball
14080,Luis Valbuena,baseball,-0.22692154,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Luis Valbuena plays the sport of",football,football
1475,Tommy Tuberville,football,-0.08520368,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Tommy Tuberville plays the sport of",golf,basketball
7158,Khris Middleton,basketball,-0.0420487,4,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Khris Middleton plays the sport of",baseball,baseball
6248,Nicolas Batum,basketball,-0.048776723,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Nicolas Batum plays the sport of",golf,baseball
670,Bill Cowher,football,-0.32443228,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Bill Cowher plays the sport of",basketball,baseball
70,NaVorro Bowman,football,-0.04002731,5,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: NaVorro Bowman plays the sport of",basketball,baseball
15100,Ubaldo Jiménez,baseball,-0.21554218,6,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Ubaldo Jiménez plays the sport of",football,basketball
